id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
29755715,New Year Savings -Mass General Hospital area,218586288,Kristen,,West End,42.36444,-71.06371,Entire home/apt,239,2,3,2019-02-24,0.40,2,0
29773111,Cozy Victorian Studio,35163278,Lizzy,,Brighton,42.33789,-71.14825,Entire home/apt,119,1,10,2019-09-09,1.88,1,9
29796702,"Private master bedroom-M, full bath, Boston, MA",155439794,MichelleY,,Brighton,42.35048,-71.16575,Private room,75,1,21,2019-08-18,1.99,8,99
29798556,Quiet Bedroom,224185838,Stephanie,,West Roxbury,42.26962,-71.1483,Private room,42,1,1,2018-11-16,0.10,1,0
29799578,Casa de familia,224161615,Angela,,Roslindale,42.27802,-71.12178,Private room,50,31,0,,,1,365
29800537,"Private room-E with 2 full size beds in Boston, MA",155439794,MichelleY,,Brighton,42.35052,-71.16571,Private room,60,1,22,2019-09-07,2.49,8,114
29801970,"Private room-D with 2 beds in Boston, MA",155439794,MichelleY,,Brighton,42.35081,-71.16393,Private room,60,1,21,2019-09-03,1.99,8,117
29819674,(M2A) Spacious Downtown Living!,21184200,Airbnb,,Downtown,42.35653,-71.05303,Entire home/apt,199,1,57,2019-09-18,5.53,27,17
29825154,(6-1) South End Escape 2 Bed! Near Boston Medical!,175856705,Frankie,,South End,42.33642,-71.07657,Entire home/apt,125,1,30,2019-09-15,2.90,5,302
29830828,Charming Beacon Hill Apartment,93174961,Lindsay,,Beacon Hill,42.361,-71.06785,Entire home/apt,275,1,17,2019-09-02,1.69,1,73
29831173,Rose Room/Harvard Business School/free parking早餐方便,224379152,Tingying(Helen),,Brighton,42.35241,-71.1526,Private room,76,28,5,2019-05-11,0.47,3,143
29833566,"Private room-C with Queen size bed in Boston, MA",155439794,MichelleY,,Brighton,42.35068,-71.16547,Private room,60,1,21,2019-09-08,2.03,8,92
29833651,Bina’s Home away from home 4,153568352,Sabina & Frederick,,Mattapan,42.2783,-71.08681,Private room,75,1,47,2019-09-20,4.46,5,160
29847830,Upscale Medical 1BR Downtown Boston Apt + Pool,163251048,Jen,,Chinatown,42.35246,-71.06127,Entire home/apt,499,3,0,,,56,184
29848172,Posh Boston Medical 1-BR Apt Near Boston Common!,163251048,Jen,,Chinatown,42.35148,-71.06138,Entire home/apt,499,3,0,,,56,334
29848419,Magnificent Boston Medical 1BR Apt+ Pool and Gym!,163251048,Jen,,Chinatown,42.35202,-71.06174,Entire home/apt,499,3,0,,,56,184
29848635,Downtown Boston Medical 1BR Apt,163251048,Jen,,Downtown,42.35135,-71.06329,Entire home/apt,499,3,0,,,56,184
29849245,Medical Opulent 2BR Apt in Heart of Boston!!!,163251048,Jen,,Chinatown,42.35123,-71.06284,Entire home/apt,599,3,0,,,56,324
29849405,Posh Medical 2BR Apt in Center Boston,163251048,Jen,,Chinatown,42.35236,-71.06188,Entire home/apt,599,3,0,,,56,345
29849974,Magnificent West End Medical 1BR Apt Next to MGH!,163251048,Jen,,West End,42.36349,-71.06759,Entire home/apt,399,3,0,,,56,184
29850241,Private Roof Deck! Overlooking Boston - Beautiful!,1118374,Scott,,South Boston,42.3339,-71.04584,Entire home/apt,171,1,75,2019-08-28,7.12,27,0
29850246,Posh Boston Medical 1BR Apt Next to Faneuil Hall!,163251048,Jen,,West End,42.36535,-71.06848,Entire home/apt,399,4,0,,,56,361
29851044,Deluxe Boston Medical 1BR Apt+Exclusive Amenities!,163251048,Jen,,West End,42.36545,-71.06845,Entire home/apt,399,4,0,,,56,184
29851494,Ultra Lux West End Medical 1BR Apt at Mass General,163251048,Jen,,West End,42.36316,-71.06761,Entire home/apt,399,4,0,,,56,274
29851903,Impressive Medical 1BR Minutes from Boston Common,163251048,Jen,,West End,42.36505,-71.06863,Entire home/apt,399,4,0,,,56,342
29852651,Opulent Medical 1BR Boston Apt Near Charles River!,163251048,Jen,,West End,42.36358,-71.06824,Entire home/apt,399,4,1,2019-03-08,0.15,56,184
29857014,"Private room-B with 2 beds in Boston, MA",155439794,MichelleY,,Brighton,42.35183,-71.1659,Private room,60,1,26,2019-09-06,2.52,8,111
29857569,"Private room-A with 2 beds in Boston, MA",155439794,MichelleY,,Brighton,42.35,-71.16481,Private room,55,1,25,2019-09-06,2.38,8,79
29860624,Roxbury living,13107750,Gavin,,Roxbury,42.32196,-71.08031,Private room,75,2,0,,,1,0
29867979,"Hip Beacon Hill 1BR w/ Balcony, walk to the Common by Blueground",107434423,Blueground,,Beacon Hill,42.35878,-71.06699,Entire home/apt,168,30,2,2019-01-21,0.21,85,244
29875417,Beautiful Boston Medical 2BR Apt Near Faneuil Hall,163251048,Jen,,West End,42.36449,-71.06855,Entire home/apt,499,4,0,,,56,339
29875648,Opulent Medical 2BR Boston Apt Near Charles River!,163251048,Jen,,West End,42.36361,-71.06755,Entire home/apt,499,4,1,2019-01-31,0.13,56,277
29875652,Stunning Boston Medical 2BR + Super Amenities!,163251048,Jen,,West End,42.36382,-71.06915,Entire home/apt,499,4,0,,,56,334
29878773,Room 1:Spacious modern & clean.SUPER Safe & Quiet.,165422704,Mimi,,Dorchester,42.28649,-71.05616,Private room,62,1,30,2019-09-20,2.86,4,161
29880904,Room 3:Spacious modern and clean.SUPER Safe &quiet,165422704,Mimi,,Dorchester,42.28755,-71.05402,Private room,57,1,21,2019-09-21,2.00,4,147
29881110,Room 2: Spacious modern and clean.SUPER Safe&quiet,165422704,Mimi,,Dorchester,42.28795,-71.0541,Private room,59,1,36,2019-09-17,3.42,4,149
29881646,Comfy room (A) near T and downtown Boston,19008767,Ellen,,South Boston,42.34027,-71.04878,Private room,89,3,7,2019-09-12,0.69,5,354
29881869,Pleasant room (B) near T & downtown Boston,19008767,Ellen,,South Boston,42.34074,-71.04879,Private room,89,3,4,2019-09-12,1.36,5,350
29892258,Quaint Theater District 1BR w/ Indoor Pool + Gym by Blueground,107434423,Blueground,,Downtown,42.35075,-71.06323,Entire home/apt,196,30,1,2019-04-03,0.17,85,275
29896467,(HA) Loft Style Apartment- Downtown Boston,21184200,Airbnb,,Downtown,42.35755,-71.05154,Entire home/apt,155,1,17,2019-09-07,2.42,27,36
29897501,"My Home, Your Getaway! Newbury Street!",21184200,Airbnb,,Back Bay,42.3496,-71.08208,Entire home/apt,299,5,0,,,27,91
29898702,"Charlesmark, boutique hotel room in Copley Square",224820689,Charlesmark,,Back Bay,42.34969,-71.07892,Hotel room,219,1,27,2019-07-25,2.66,5,300
29901892,Karlie’s Place #1,192503522,Esther,,Mattapan,42.27442,-71.09431,Private room,52,1,22,2019-09-10,2.21,4,165
29929936,Lily Room/Harvard Business School/free parking+早餐,224379152,Tingying(Helen),,Brighton,42.35339,-71.15243,Private room,76,2,12,2019-08-03,1.14,3,295
29931687,Sunflower Room/Harvard Business School/ Parking+早餐,224379152,Tingying(Helen),,Brighton,42.35258,-71.15441,Private room,88,2,9,2019-08-03,0.85,3,338
29932088,East Boston Beautiful Two Bedroom Apt - Brand New!,1118374,Scott,,East Boston,42.36738,-71.03386,Entire home/apt,178,1,76,2019-08-28,7.22,27,0
29932244,East Boston Two Bedroom Apt So Beautiful!,1118374,Scott,,East Boston,42.36655,-71.03554,Entire home/apt,178,1,79,2019-08-28,7.62,27,0
29942586,South End Condo,17528144,Gregory,,South End,42.33783,-71.07809,Entire home/apt,121,75,0,,,1,0
29962959,Modern 2Bed AMAZING location in Brighton!,99866137,Brian,,Brighton,42.34472,-71.14001,Private room,150,1,49,2019-09-07,4.87,3,0
29965244,G&B HOUSE ROOM B,191249913,Gizem,,Dorchester,42.29135,-71.06286,Private room,55,2,3,2019-06-09,0.71,1,233
29982024,Exclusive Spacious  Downtown Apartment,225403958,Jacob,,West End,42.36377,-71.06757,Entire home/apt,220,2,2,2018-11-15,0.19,1,0
29988394,Copley Condos 1BD / 1BA 4,8534462,Corp Condos & Apts,,Back Bay,42.34628,-71.07878,Entire home/apt,199,2,6,2019-08-21,0.73,136,162
30010532,East Boston Brand New Two Bedroom Apartment,1118374,Scott,,East Boston,42.36664,-71.03096,Entire home/apt,167,1,83,2019-08-28,8.33,27,0
30010969,Private Room on Newbury Street Son,2406900,Alexander,,Back Bay,42.34757,-71.08545,Private room,250,1,1,2018-11-16,0.10,1,0
30013813,Beautiful cozy room in a historical Boston home,887148,Dawn,,Dorchester,42.31322,-71.04801,Private room,200,2,0,,,6,364
30017575,Gorgeous Bay Window Charles Street Studio!,225629177,Allison,,Beacon Hill,42.3582,-71.0693,Entire home/apt,275,2,0,,,1,0
30018190,"Lovely, central, sunny house in Brookline/Brighton",223570351,Shoshana,,Brighton,42.33761,-71.14731,Entire home/apt,120,5,0,,,1,0
30021836,"3 bedrooms, 1 private bath & 1.5 shared baths",52081526,Thomas,,Roxbury,42.3276,-71.09273,Private room,155,32,1,2018-12-30,0.11,4,198
30036357,"A Boutique Hotel Room in Copley, Charlesmark Hotel",224820689,Charlesmark,,Back Bay,42.35115,-71.07795,Hotel room,113,1,22,2019-08-05,2.24,5,298
30037052,Queen Size Bed Boutique Hotel @ The Charlesmark,224820689,Charlesmark,,Back Bay,42.35125,-71.0795,Hotel room,219,1,9,2019-04-21,1.04,5,316
30039424,(P-G) Cute & Simple Fenway Apartment,21184200,Airbnb,,Fenway,42.34572,-71.10414,Entire home/apt,99,1,22,2019-09-15,3.11,27,61
30042903,Whole apt in Boston neighborhood of Brighton,167944204,Gary,,Brighton,42.34936,-71.16483,Entire home/apt,150,1,52,2019-09-10,5.17,2,43
30044934,Adorable Historic Townhouse in Gaslight District,31613903,Kasey,,Charlestown,42.37775,-71.06552,Entire home/apt,150,2,0,,,1,0
30060158,The Charlesmark Hotel Premium Queen Copley Square,224820689,Charlesmark,,Back Bay,42.34924,-71.07905,Hotel room,219,1,8,2019-02-10,0.78,5,318
30065996,"Inn at Chandler Pond 
2 Bedroom with Full Kitchen",19509044,Erin,,Brighton,42.34786,-71.16588,Entire home/apt,121,1,55,2019-09-09,5.32,2,278
30084729,Cozy room in Brighton ( Free Parking ),216325637,Hikmet,,Brighton,42.35513,-71.164,Private room,35,1,36,2019-09-08,3.51,6,334
30091469,"Fantastically Located, Modern  & Light 3BR/2.5Bath",6428297,Aileen,,Fenway,42.34584,-71.08736,Entire home/apt,500,5,0,,,1,7
30094397,"Comfy Bed-living room, NEU/Fenway/Longwood Medical",54423259,Marj,,Longwood Medical Area,42.33646,-71.10206,Shared room,70,28,22,2019-09-17,2.51,1,66
30104267,Boston's Beacon Hill ✔ Location ✔✔✔ Book Now!,226198776,Ltr,,Beacon Hill,42.3609,-71.06979,Entire home/apt,175,2,34,2019-09-07,3.51,3,55
30109281,Parkside Jamaica Plain Condo Unit,89201728,Trevor,,Jamaica Plain,42.31031,-71.09978,Entire home/apt,107,3,0,,,1,0
30127400,Private bedroom and bath in the heart of Boston,2208023,Victoria,,Downtown,42.35802,-71.0624,Private room,80,28,12,2019-07-29,1.20,1,50
30130150,Cozy townhome in Chestnut Hill,226401789,Carissa,,West Roxbury,42.29808,-71.15797,Entire home/apt,85,1,1,2018-11-25,0.10,1,0
30133658,Feel right at home!,136801832,Kelly,,Dorchester,42.29638,-71.05889,Entire home/apt,225,2,0,,,1,0
30153933,Beautiful room with free bfast and free parking,226554070,Aaron,,Jamaica Plain,42.32077,-71.11068,Hotel room,135,1,18,2019-06-26,1.78,5,204
30157229,Great Location Boston 4 Bed Apt. Cent. AC+Driveway,224040048,Monika,,Dorchester,42.32278,-71.05901,Entire home/apt,250,2,44,2019-09-16,4.98,2,61
30180140,Gorgeous 1BD/1BA in Theatre District,212359760,EVONIFY Corp,,Downtown,42.35269,-71.06387,Entire home/apt,149,2,29,2019-06-14,2.87,19,34
30183038,Downtown Boston Furnished Apartment,4140161,Corporate,,Chinatown,42.35056,-71.05984,Entire home/apt,499,5,4,2019-05-10,0.40,12,87
30236141,Boston Luxury Living at 100 Pier 4,163617537,Barbara A.,,South Boston Waterfront,42.35252,-71.04283,Private room,189,5,0,,,1,81
30236850,Boston place,227078397,Euri,,Dorchester,42.27993,-71.07562,Private room,100,1,1,2019-04-02,0.17,2,364
30245601,★Near subway ★ Free parking spot★ Location,142306305,Alejandro,,Allston,42.34826,-71.13944,Entire home/apt,125,2,46,2019-09-12,4.57,1,18
30249816,"Sleeps +4, comfortable apt. in quiet Boston suburb",227161039,Sofia,,West Roxbury,42.29339,-71.15841,Entire home/apt,130,2,30,2019-09-02,3.04,1,240
30251477,Heart of Theater District Boston Apartment,108741752,Cassandra,,Downtown,42.34967,-71.06507,Entire home/apt,123,1,38,2019-09-07,3.96,6,2
30252396,Puddingstone 45,66275,Scotland,,Roxbury,42.32478,-71.09211,Private room,265,3,0,,,3,178
30253609,Comfort inn in my home,227190555,Janet,,Roxbury,42.31525,-71.07357,Private room,75,1,9,2019-09-07,1.35,2,180
30254034,Beautiful Home★Walk to subway★Free parking,199086459,Ruhua,,Brighton,42.34841,-71.14028,Entire home/apt,180,2,36,2019-08-26,4.04,2,0
30257213,3 bed condo,218765688,Taslim,,Dorchester,42.31475,-71.06927,Entire home/apt,100,1,75,2019-09-20,7.73,2,148
30273160,"Bed, Bath and Beyond in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29741,-71.11365,Private room,55,1,39,2019-08-30,3.94,3,297
30284872,Boston/Charlestown Apartment,6705943,Sean,,Charlestown,42.38093,-71.07159,Private room,75,1,0,,,1,0
30286717,"Bed, Bath and Beyond II in Jamaica Plain",14303759,Susan,,Jamaica Plain,42.29791,-71.11213,Private room,50,1,33,2019-09-15,5.05,3,294
30295971,Comfortable Room in a Renovated Apartment,222920475,Hilal,,Brighton,42.33674,-71.15018,Private room,45,1,45,2019-07-10,4.55,4,28
30296657,Stylish Private Room in the Best Location,222920475,Hilal,,Brighton,42.33659,-71.14887,Private room,45,1,48,2019-09-18,5.18,4,3
30296709,Private Room in Beautiful Dorchester Condo,134432156,Andrew,,Dorchester,42.29902,-71.05585,Private room,40,1,80,2019-09-20,8.33,2,21
30296925,Newly Furnished Private Room in Great Location,222920475,Hilal,,Brighton,42.33706,-71.14869,Private room,45,1,40,2019-08-15,4.05,4,23
30297104,Cozy Private Bedroom in a Beautiful House,222920475,Hilal,,Brighton,42.33807,-71.15075,Private room,58,1,37,2019-09-17,3.80,4,33
30297660,Karlie’s Place #2,192503522,Esther,,Mattapan,42.27561,-71.09379,Private room,52,1,53,2019-09-20,5.68,4,143
30298415,Karlie’s Place #3,192503522,Esther,,Mattapan,42.27625,-71.09516,Private room,52,1,31,2019-09-16,3.21,4,2
30309653,Stay for a While,60951274,Jamie,,Roslindale,42.28882,-71.13362,Private room,37,1,2,2019-05-19,0.22,1,0
30312406,Downtown condo w/pool & gym,227647659,Sebastian,,Chinatown,42.35067,-71.06185,Entire home/apt,180,1,45,2019-09-18,4.93,1,0
30312499,Red Room,227648833,Bronwen,,Roslindale,42.27689,-71.14042,Private room,45,14,2,2019-06-08,0.34,3,170
30312500,Bay Window Room,227648833,Bronwen,,Roslindale,42.27672,-71.14002,Private room,55,14,1,2019-02-23,0.14,3,265
30317108,Laura Ashley Room,227648833,Bronwen,,Roslindale,42.27722,-71.14045,Private room,55,14,3,2019-05-25,0.36,3,141
30344021,Roomy Boston place by the Sea,6814241,Scott,,South Boston,42.33042,-71.04755,Private room,75,2,41,2019-09-11,4.46,1,5
30348067,Traveling Medical Professional Dedicated Home | 3R,1444340,Short Term Rentals Boston,,Roxbury,42.32658,-71.09495,Private room,72,90,0,,,49,166
30348870,Traveling Medical Professional Dedicated Home | 2F,1444340,Short Term Rentals Boston,,Roxbury,42.32818,-71.0954,Private room,75,90,0,,,49,145
30349609,Romantic Gate away on  a roof,7427795,Ella,,East Boston,42.37942,-71.0375,Entire home/apt,130,2,52,2019-09-20,5.31,1,2
30375532,Room in Boston,227078397,Euri,,Dorchester,42.2815,-71.07747,Private room,75,1,0,,,2,364
30389685,"Chic Downtown 1BR w/ Gym, near South Station by Blueground",107434423,Blueground,,Downtown,42.35291,-71.05275,Entire home/apt,225,30,0,,,85,328
30389744,"Roomy Seaport 1BR, w/ Pool, Gym + Roof Deck by Blueground",107434423,Blueground,,South Boston Waterfront,42.35171,-71.04356,Entire home/apt,198,30,0,,,85,276
30389769,Industrial + Bright Financial District 1BR w/ Gym by Blueground,107434423,Blueground,,Downtown,42.35455,-71.05226,Entire home/apt,223,30,0,,,85,266
30389802,"Airy Chinatown 1BR w/ Office Nook, Gym + Pool by Blueground",107434423,Blueground,,Chinatown,42.35216,-71.0621,Entire home/apt,249,30,2,2019-05-13,0.24,85,330
30389950,Generous Theater District 2BR w/ Gym + Pool by Blueground,107434423,Blueground,,Chinatown,42.3517,-71.06147,Entire home/apt,250,30,1,2019-03-19,0.16,85,287
30389976,Smart + Snazzy Fort Point Studio near Seaport by Blueground,107434423,Blueground,,South Boston Waterfront,42.34778,-71.04946,Entire home/apt,227,30,2,2019-04-07,0.25,85,297
30390028,"Breezy Seaport 1BR w/ Office, Pool + Gym by Blueground",107434423,Blueground,,South Boston Waterfront,42.35034,-71.04242,Entire home/apt,213,30,0,,,85,308
30390075,"Bright + Cozy Southie Studio, Gym, walk to Seaport, by blueground",107434423,Blueground,,South Boston Waterfront,42.34555,-71.04408,Entire home/apt,206,30,0,,,85,353
30390095,"Ample Seaport 1BR w/ Office Nook, Pool + Gym by Blueground",107434423,Blueground,,South Boston Waterfront,42.3518,-71.04413,Entire home/apt,244,30,0,,,85,299
30390195,Clever 1BR w/ Office Nook in Seaport w/ Pool + Gym by Blueground,107434423,Blueground,,South Boston Waterfront,42.35117,-71.04432,Entire home/apt,229,30,0,,,85,311
30390253,"Swanky Downtown Studio w/ Gym, near South Station by Blueground",107434423,Blueground,,Downtown,42.35352,-71.05363,Entire home/apt,231,30,0,,,85,341
30390283,"Mod 1BR in South End w/ Gym, Pool and Doorman by Blueground",107434423,Blueground,,South End,42.3437,-71.06357,Entire home/apt,204,30,0,,,85,264
30390378,"Beauty in Back Bay, 1BR w/ Gym, close to the Common by Blueground",107434423,Blueground,,Bay Village,42.34907,-71.06982,Entire home/apt,274,30,0,,,85,326
30390424,Sleek Theater District Studio w/ Indoor Pool by Blueground,107434423,Blueground,,Chinatown,42.35165,-71.06195,Entire home/apt,184,30,1,2019-01-27,0.13,85,323
30390484,Stylish South End Studio w/ Gym + Pool by Blueground,107434423,Blueground,,South End,42.34508,-71.06205,Entire home/apt,192,30,0,,,85,273
30395670,Studio near Fenway and Colleges,169505599,Sam,,Fenway,42.34482,-71.08969,Entire home/apt,150,1,27,2019-09-10,3.06,3,2
30397035,Cozy + Bright South End 1BR w/ Gym + Roof Deck by Blueground,107434423,Blueground,,South End,42.34075,-71.06864,Entire home/apt,208,30,0,,,85,357
30397078,"Dapper Back Bay 1BR, w/ Gym, walk to Newbury St. by Blueground",107434423,Blueground,,Back Bay,42.34939,-71.07437,Entire home/apt,257,30,0,,,85,295
30397096,Roomy + Rad Downtown 1BR w/ Gym + Doorman by Blueground,107434423,Blueground,,Downtown,42.35487,-71.0524,Entire home/apt,274,30,0,,,85,327
30397128,Dreamy + Modern 2BR in South End w/ Gym + Doorman by Blueground,107434423,Blueground,,South End,42.3392,-71.06675,Entire home/apt,247,30,1,2019-01-17,0.12,85,125
30415217,"Best location  ,close to (Website hidden by Airbnb) Pets",219680085,Ricardo,,Roxbury,42.31609,-71.09288,Private room,75,1,6,2019-09-19,1.98,3,315
30425519,Entire top floor of apartment,49640474,Nancy,,Jamaica Plain,42.32434,-71.11557,Private room,80,120,0,,,1,152
30425726,Boston Luxury Suites Cottage for 24 guests!,127718668,Muny,,Dorchester,42.31278,-71.05661,Entire home/apt,840,1,1,2019-07-07,0.38,10,277
30438743,Rosi Comfort,31179723,Raq,,Roslindale,42.28966,-71.12116,Private room,40,2,1,2018-12-27,0.11,1,0
30468182,Bright Spacious Condo Near Airport & Downtown,3149911,Matthew,,East Boston,42.37809,-71.04064,Entire home/apt,169,3,2,2019-08-05,0.76,1,0
30469874,Private Garden Apartment sleeps up to four.,79575198,Jeff,,Jamaica Plain,42.31207,-71.12308,Entire home/apt,145,2,41,2019-09-18,5.10,2,144
30480465,Puddingstone 45 #3,66275,Scotland,,Roxbury,42.32499,-71.09308,Entire home/apt,988,3,0,,,3,363
30501928,Marriott Custom House in Boston,85990105,Steve,,Downtown,42.35853,-71.0544,Entire home/apt,280,6,0,,,1,295
30505051,Studio in the heart of Boston! Furnished!,169505599,Sam,,Fenway,42.3448,-71.08796,Entire home/apt,125,1,33,2019-09-08,3.52,3,0
30509416,Cozy Three Bedroom Apt in the North End!,1118374,Scott,,North End,42.36578,-71.05398,Entire home/apt,147,1,71,2019-08-26,7.37,27,0
30511900,Private Room in Heart of Historic North End,11082611,Amanda,,North End,42.36364,-71.05702,Private room,75,2,12,2019-05-24,1.65,2,0
30514391,North End One Bedroom Apartment w/ futon couch!,1118374,Scott,,North End,42.3635,-71.05608,Entire home/apt,349,1,62,2019-09-06,6.46,27,318
30516467,"Airy studio in Southie w/ Gym, Doorman by Blueground",107434423,Blueground,,South Boston Waterfront,42.34141,-71.0487,Entire home/apt,186,30,0,,,85,292
30523091,Luxury 3 BR |1 Bath Apartment near Seaport/BCEC,161161895,Shelby,,South Boston,42.33303,-71.04034,Entire home/apt,246,1,24,2019-09-07,2.72,2,140
